1441369474.11,bbbb::12:4b00:60d:8031,0,130,129,-39,241
1441369474.11,bbbb::12:4b00:60d:8031,1,131,125,-40,242
1441369474.11,bbbb::12:4b00:60d:8031,2,132,128,-41,241
1441369474.11,bbbb::12:4b00:60d:8031,3,128,127,-43,241
1441369474.11,bbbb::12:4b00:60d:8031,4,126,125,-46,241
1441369474.11,bbbb::12:4b00:60d:8031,5,134,127,-54,239
1441369474.11,bbbb::12:4b00:60d:8031,6,129,126,-53,239
1441369474.11,bbbb::12:4b00:60d:8031,7,127,126,-51,240
1441369476.13,bbbb::12:4b00:60d:8031,8,134,131,-50,240
1441369476.13,bbbb::12:4b00:60d:8031,9,137,130,-47,241
1441369476.13,bbbb::12:4b00:60d:8031,10,136,130,-44,241
1441369476.13,bbbb::12:4b00:60d:8031,11,131,130,-44,241
1441369476.13,bbbb::12:4b00:60d:8031,12,137,133,-43,241
1441369476.13,bbbb::12:4b00:60d:8031,13,131,129,-44,241
1441369476.13,bbbb::12:4b00:60d:8031,14,133,131,-45,241
1441369476.13,bbbb::12:4b00:60d:8031,15,135,131,-46,241
1441369478.16,bbbb::12:4b00:60d:8031,0,138,137,-38,242
1441369478.16,bbbb::12:4b00:60d:8031,1,138,132,-40,242
1441369478.16,bbbb::12:4b00:60d:8031,2,139,135,-40,242
1441369478.16,bbbb::12:4b00:60d:8031,3,136,135,-42,240
1441369478.16,bbbb::12:4b00:60d:8031,4,134,133,-48,239
1441369478.16,bbbb::12:4b00:60d:8031,5,142,135,-60,215
1441369478.16,bbbb::12:4b00:60d:8031,6,136,133,-51,240
1441369478.16,bbbb::12:4b00:60d:8031,7,134,133,-46,242
1441369480.18,bbbb::12:4b00:60d:8031,8,141,138,-45,237
1441369480.18,bbbb::12:4b00:60d:8031,9,145,138,-44,240
1441369480.18,bbbb::12:4b00:60d:8031,10,143,137,-42,242
1441369480.18,bbbb::12:4b00:60d:8031,11,139,138,-42,242
1441369480.18,bbbb::12:4b00:60d:8031,12,144,140,-42,242
1441369480.18,bbbb::12:4b00:60d:8031,13,139,137,-42,240
1441369480.18,bbbb::12:4b00:60d:8031,14,141,138,-43,238
1441369480.18,bbbb::12:4b00:60d:8031,15,144,140,-43,241
1441369482.15,bbbb::12:4b00:60d:8031,0,145,144,-38,242
1441369482.15,bbbb::12:4b00:60d:8031,1,147,140,-39,240
1441369482.15,bbbb::12:4b00:60d:8031,2,148,144,-40,242
1441369482.15,bbbb::12:4b00:60d:8031,3,143,142,-42,242
1441369482.15,bbbb::12:4b00:60d:8031,4,142,141,-48,242
1441369482.15,bbbb::12:4b00:60d:8031,5,149,142,-59,242
1441369482.15,bbbb::12:4b00:60d:8031,6,143,140,-51,240
1441369482.15,bbbb::12:4b00:60d:8031,7,142,141,-47,242
1441369484.17,bbbb::12:4b00:60d:8031,8,148,145,-47,242
1441369484.17,bbbb::12:4b00:60d:8031,9,153,146,-46,242
1441369484.17,bbbb::12:4b00:60d:8031,10,150,144,-43,242
1441369484.17,bbbb::12:4b00:60d:8031,11,146,145,-43,238
1441369484.17,bbbb::12:4b00:60d:8031,12,152,148,-42,239
1441369484.17,bbbb::12:4b00:60d:8031,13,147,145,-43,240
1441369484.17,bbbb::12:4b00:60d:8031,14,147,144,-43,242
1441369484.17,bbbb::12:4b00:60d:8031,15,151,147,-44,242
1441369486.2,bbbb::12:4b00:60d:8031,0,153,152,-38,242
1441369486.2,bbbb::12:4b00:60d:8031,1,155,148,-39,240
1441369486.2,bbbb::12:4b00:60d:8031,2,155,151,-40,240
1441369486.2,bbbb::12:4b00:60d:8031,3,149,148,-42,242
1441369486.2,bbbb::12:4b00:60d:8031,4,151,149,-46,242
1441369486.2,bbbb::12:4b00:60d:8031,5,157,150,-55,240
1441369486.2,bbbb::12:4b00:60d:8031,6,151,148,-57,242
1441369486.2,bbbb::12:4b00:60d:8031,7,150,149,-52,240
