0,0.998962386511,0.997916123991,0.999558498896,0.988542963885,0.999557913351,0.987571464082,
1,1.0,1.0,1.0,1.0,1.0,1.0,
2,1.0,0.977777777778,1.0,1.0,1.0,1.0,
3,1.0,1.0,1.0,1.0,1.0,1.0,
4,1.0,1.0,1.0,1.0,1.0,1.0,
5,0.977777777778,1.0,1.0,1.0,1.0,1.0,
6,1.0,1.0,1.0,1.0,1.0,0.977777777778,
7,1.0,1.0,1.0,1.0,1.0,0.977777777778,
8,1.0,1.0,1.0,0.977777777778,1.0,1.0,
9,1.0,1.0,1.0,0.977777777778,1.0,1.0,
10,1.0,1.0,1.0,1.0,1.0,1.0,
11,1.0,1.0,1.0,1.0,1.0,1.0,
12,1.0,1.0,1.0,1.0,1.0,1.0,
13,1.0,1.0,1.0,1.0,1.0,1.0,
14,1.0,1.0,1.0,1.0,1.0,1.0,
15,1.0,1.0,1.0,1.0,1.0,1.0,
16,1.0,1.0,1.0,1.0,1.0,1.0,
17,1.0,1.0,1.0,1.0,1.0,1.0,
18,1.0,1.0,1.0,1.0,1.0,1.0,
19,1.0,1.0,1.0,1.0,1.0,1.0,
20,1.0,1.0,1.0,1.0,1.0,1.0,
21,0.978723404255,0.978723404255,0.978723404255,1.0,1.0,0.978723404255,
22,1.0,1.0,1.0,1.0,0.977777777778,1.0,
23,1.0,0.977777777778,1.0,1.0,1.0,1.0,
24,1.0,1.0,1.0,0.977777777778,1.0,0.977777777778,
25,1.0,1.0,1.0,1.0,1.0,1.0,
26,1.0,1.0,1.0,1.0,1.0,1.0,
27,1.0,1.0,1.0,1.0,1.0,1.0,
28,1.0,1.0,1.0,1.0,1.0,1.0,
29,1.0,1.0,1.0,1.0,1.0,1.0,
30,1.0,1.0,1.0,1.0,1.0,1.0,
31,1.0,0.977777777778,1.0,1.0,1.0,1.0,
32,1.0,0.977777777778,1.0,1.0,1.0,1.0,
33,0.977777777778,1.0,1.0,1.0,1.0,1.0,
34,1.0,1.0,1.0,1.0,1.0,1.0,
35,1.0,0.957446808511,1.0,1.0,1.0,1.0,
36,1.0,1.0,1.0,1.0,1.0,1.0,
37,0.955555555556,1.0,1.0,0.977777777778,1.0,1.0,
38,0.977777777778,1.0,0.977777777778,0.977777777778,1.0,0.977777777778,
39,1.0,1.0,1.0,1.0,1.0,1.0,
40,0.977777777778,0.977777777778,1.0,1.0,1.0,1.0,
41,0.9375,0.979166666667,0.977777777778,0.977777777778,1.0,0.955555555556,
42,0.979166666667,1.0,1.0,0.980392156863,1.0,1.0,
43,1.0,1.0,1.0,1.0,0.977777777778,0.958333333333,
44,1.0,0.977777777778,0.979166666667,1.0,1.0,0.977777777778,
45,0.980769230769,0.980769230769,1.0,0.980769230769,1.0,1.0,
46,0.977777777778,1.0,1.0,1.0,1.0,1.0,
47,0.977777777778,1.0,1.0,1.0,1.0,1.0,
48,1.0,0.955555555556,1.0,1.0,1.0,1.0,
49,1.0,1.0,1.0,1.0,1.0,1.0,
50,0.955555555556,1.0,1.0,1.0,1.0,1.0,
51,0.989690721649,1.0,1.0,1.0,1.0,1.0,
52,0.978260869565,0.978260869565,0.994845360825,1.0,1.0,1.0,
53,1.0,1.0,1.0,1.0,1.0,1.0,
54,1.0,1.0,1.0,1.0,1.0,1.0,
55,1.0,1.0,1.0,1.0,1.0,1.0,
56,1.0,1.0,1.0,1.0,1.0,1.0,
57,1.0,1.0,1.0,1.0,1.0,1.0,
58,0.978260869565,1.0,1.0,1.0,1.0,1.0,
59,1.0,1.0,1.0,1.0,1.0,1.0,
